driver,system:index,.geo
Permanent Agriculture,1_1_1_1_2_2592,"{""type"":""Point"",""coordinates"":[117.12355916093176,3.2555098325916454]}"
Permanent Agriculture,1_1_1_1_2_2596,"{""type"":""Point"",""coordinates"":[113.93290740286892,-1.5853090433283408]}"
Permanent Agriculture,1_1_1_1_2_2605,"{""type"":""Point"",""coordinates"":[118.43487498636445,1.105014751706752]}"
Permanent Agriculture,1_1_1_1_2_2609,"{""type"":""Point"",""coordinates"":[111.67689149213842,0.9816999103872023]}"
Permanent Agriculture,1_1_1_1_2_2620,"{""type"":""Point"",""coordinates"":[115.34301449239987,-0.10122322446743852]}"
Permanent Agriculture,1_1_1_1_2_2624,"{""type"":""Point"",""coordinates"":[115.42549774722352,0.4459938381518889]}"
Permanent Agriculture,1_1_1_1_2_2628,"{""type"":""Point"",""coordinates"":[117.21575328977359,2.2098657248593527]}"
Permanent Agriculture,1_1_1_1_2_2639,"{""type"":""Point"",""coordinates"":[115.14227823532437,-2.1031184678035846]}"
Permanent Agriculture,1_1_1_1_2_2640,"{""type"":""Point"",""coordinates"":[111.60691790741333,-1.9395752161149673]}"
Permanent Agriculture,1_1_1_1_2_2666,"{""type"":""Point"",""coordinates"":[111.44622683831487,-1.7886119293053382]}"
Permanent Agriculture,1_1_1_1_2_2670,"{""type"":""Point"",""coordinates"":[114.1361718958526,0.04394655765760686]}"
Permanent Agriculture,1_1_1_1_2_2672,"{""type"":""Point"",""coordinates"":[111.21747322827203,-2.1817061402891986]}"
Permanent Agriculture,1_1_1_1_2_2682,"{""type"":""Point"",""coordinates"":[111.443269977613,-1.8738210120658676]}"
Permanent Agriculture,1_1_1_1_2_2683,"{""type"":""Point"",""coordinates"":[112.7579212264551,-1.5933233674899434]}"
Permanent Agriculture,1_1_1_1_2_2694,"{""type"":""Point"",""coordinates"":[116.30381703669902,-2.5100917224317905]}"
Permanent Agriculture,1_1_1_1_2_2698,"{""type"":""Point"",""coordinates"":[110.37067245720492,-1.0790097409064037]}"
Permanent Agriculture,1_1_1_1_2_2701,"{""type"":""Point"",""coordinates"":[115.71713380033704,-0.93174999492598]}"
Permanent Agriculture,1_1_1_1_2_2708,"{""type"":""Point"",""coordinates"":[116.84341398501664,2.3549856219823946]}"
Permanent Agriculture,1_1_1_1_2_2722,"{""type"":""Point"",""coordinates"":[111.5912447658208,-2.6363199964470714]}"
Permanent Agriculture,1_1_1_1_2_2735,"{""type"":""Point"",""coordinates"":[111.86399903915533,0.5169745977658826]}"
Permanent Agriculture,1_1_1_1_2_2737,"{""type"":""Point"",""coordinates"":[117.23627031601116,4.165489338348083]}"
Permanent Agriculture,1_1_1_1_2_2745,"{""type"":""Point"",""coordinates"":[111.4940757912273,-2.3835348130117344]}"
Permanent Agriculture,1_1_1_1_2_2768,"{""type"":""Point"",""coordinates"":[111.75632406679718,-1.3775144464168625]}"
Permanent Agriculture,1_1_1_1_2_2782,"{""type"":""Point"",""coordinates"":[110.3321590936153,-0.7329336919321519]}"
Permanent Agriculture,1_1_1_1_2_2802,"{""type"":""Point"",""coordinates"":[117.79219892113804,1.005262279394224]}"
Permanent Agriculture,1_1_1_1_2_2807,"{""type"":""Point"",""coordinates"":[112.25071421788272,-2.197586022708538]}"
Permanent Agriculture,1_1_1_1_2_2808,"{""type"":""Point"",""coordinates"":[109.48434686290683,1.58204155864111]}"
Permanent Agriculture,1_1_1_1_2_2833,"{""type"":""Point"",""coordinates"":[116.68677675066927,3.9278729089608224]}"
Permanent Agriculture,1_1_1_1_2_2848,"{""type"":""Point"",""coordinates"":[115.58734419834185,0.0714472652465279]}"
Permanent Agriculture,1_1_1_1_2_2851,"{""type"":""Point"",""coordinates"":[111.34509820361251,-2.1711218417588136]}"
Permanent Agriculture,1_1_1_1_2_2871,"{""type"":""Point"",""coordinates"":[117.97059923241473,1.3732443670487116]}"
Permanent Agriculture,1_1_1_1_2_2886,"{""type"":""Point"",""coordinates"":[109.43602520508503,-0.44671952574993157]}"
Permanent Agriculture,1_1_1_1_2_2891,"{""type"":""Point"",""coordinates"":[114.1973806183998,-0.623640400118135]}"
Permanent Agriculture,1_1_1_1_2_2893,"{""type"":""Point"",""coordinates"":[116.00692780593728,-0.20133139206537426]}"
Permanent Agriculture,1_1_1_1_2_2904,"{""type"":""Point"",""coordinates"":[115.61693180700675,-0.00827775233064426]}"
Permanent Agriculture,1_1_1_1_2_2917,"{""type"":""Point"",""coordinates"":[111.57280272488347,0.4769934836641935]}"
Permanent Agriculture,1_1_1_1_2_2930,"{""type"":""Point"",""coordinates"":[111.55108386168943,-1.9099175970231141]}"
Permanent Agriculture,1_1_1_1_2_2935,"{""type"":""Point"",""coordinates"":[113.4883829174738,-0.5126772371077045]}"
Permanent Agriculture,1_1_1_1_2_2938,"{""type"":""Point"",""coordinates"":[112.90392560949827,-1.5479115652562563]}"
Permanent Agriculture,1_1_1_1_2_2949,"{""type"":""Point"",""coordinates"":[110.83039238045767,-2.129372547916237]}"
Permanent Agriculture,1_1_1_1_2_2953,"{""type"":""Point"",""coordinates"":[118.72317962578117,1.2169444351146967]}"
Permanent Agriculture,1_1_1_1_2_2958,"{""type"":""Point"",""coordinates"":[113.84820129190331,-1.3205990453071341]}"
Permanent Agriculture,1_1_1_1_2_2984,"{""type"":""Point"",""coordinates"":[114.84439156748944,-1.9217642103706134]}"
Permanent Agriculture,1_1_1_1_2_2999,"{""type"":""Point"",""coordinates"":[113.19408787767856,-1.3194681461628344]}"
Permanent Agriculture,1_1_1_1_2_3003,"{""type"":""Point"",""coordinates"":[113.93692003536124,-1.5441996718648165]}"
Permanent Agriculture,1_1_1_1_2_3014,"{""type"":""Point"",""coordinates"":[112.15231175218312,-2.209186072340044]}"
Permanent Agriculture,1_1_1_1_2_3023,"{""type"":""Point"",""coordinates"":[114.04372258928164,-1.1237218503131292]}"
Permanent Agriculture,1_1_1_1_2_3035,"{""type"":""Point"",""coordinates"":[110.09119404861231,-1.0287189430137935]}"
Permanent Agriculture,1_1_1_1_2_3047,"{""type"":""Point"",""coordinates"":[114.66180606974281,-0.3507167105043557]}"
Permanent Agriculture,1_1_1_1_2_3052,"{""type"":""Point"",""coordinates"":[111.55458166670188,-0.047867560582549755]}"
Permanent Agriculture,1_1_1_1_2_3054,"{""type"":""Point"",""coordinates"":[114.02745611410693,-0.8787321365594172]}"
Permanent Agriculture,1_1_1_1_2_3056,"{""type"":""Point"",""coordinates"":[117.37802948664647,4.181987781769448]}"
Permanent Agriculture,1_1_1_1_2_3057,"{""type"":""Point"",""coordinates"":[110.61037041763156,-1.4124861737917749]}"
Permanent Agriculture,1_1_1_1_2_3061,"{""type"":""Point"",""coordinates"":[117.50620423016674,2.8832568436703188]}"
Permanent Agriculture,1_1_1_1_2_3109,"{""type"":""Point"",""coordinates"":[112.8133801924118,0.5944246404179381]}"
Permanent Agriculture,1_1_1_1_2_3112,"{""type"":""Point"",""coordinates"":[109.37823329963148,1.3349453634636075]}"
Permanent Agriculture,1_1_1_1_2_3114,"{""type"":""Point"",""coordinates"":[114.39163079090487,-1.0842239851717552]}"
Permanent Agriculture,1_1_1_1_2_3116,"{""type"":""Point"",""coordinates"":[110.22346005184298,-0.9116273248255129]}"
Permanent Agriculture,1_1_1_1_2_3134,"{""type"":""Point"",""coordinates"":[111.80192053577969,-2.6970725906079434]}"
Permanent Agriculture,1_1_1_1_2_3152,"{""type"":""Point"",""coordinates"":[114.16344349642065,-1.0520792318898442]}"
Permanent Agriculture,1_1_1_1_2_3159,"{""type"":""Point"",""coordinates"":[111.6135270328321,0.11413278954859385]}"
Permanent Agriculture,1_1_1_1_2_3214,"{""type"":""Point"",""coordinates"":[116.63843797828478,3.4628893657089344]}"
Permanent Agriculture,1_1_1_1_2_3225,"{""type"":""Point"",""coordinates"":[115.17431792336679,-0.9396709996934601]}"
Permanent Agriculture,1_1_1_1_2_3237,"{""type"":""Point"",""coordinates"":[112.98440382508437,-1.3550761972226006]}"
